English_code,Hindi_code
"def calculate_transpose(matrix):
    # Get the number of rows and columns
    m = len(matrix)
    n = len(matrix[0])
    
    # Create a new matrix with n rows and m columns
    transpose = [[0 for _ in range(m)] for _ in range(n)]
    
    # Calculate the transpose by swapping rows with columns
    for i in range(m):
        for j in range(n):
            transpose[j][i] = matrix[i][j]
    
    return transpose","परिभाषा calculate_transpose(मैट्रिक्स):
    #पंक्तियों और स्तंभों की संख्या प्राप्त करें
    एम = लंबाई(मैट्रिक्स)
    एन = लंबाई(मैट्रिक्स[0])

    #n पंक्तियों और m स्तंभों वाला एक नया मैट्रिक्स बनाएँ
    खिसकाना = [[0 के_लिए _ में रेंज(एम)] के_लिए _ में रेंज(एन)]

    #पंक्तियों को स्तंभों से बदलकर ट्रांसपोज़ की गणना करें
    के_लिए ई में रेंज(एम):
        के_लिए जे में रेंज(एन):
            खिसकाना[जे][ई] = मैट्रिक्स[ई][जे]

    वापस खिसकाना"
"def calculate_transpose(matrix):
    # Get the number of rows and columns
    m = len(matrix)
    n = len(matrix[0])
    
    # Create a new matrix with n rows and m columns
    transpose = [[0 for _ in range(m)] for _ in range(n)]
    
    # Calculate the transpose by swapping rows with columns
    for i in range(m):
        for j in range(n):
            transpose[j][i] = matrix[i][j]
    
    # Check if the matrix is symmetric
    symmetric = True
    for i in range(m):
        for j in range(n):
            if matrix[i][j] != transpose[i][j]:
                symmetric = False
                break
    
    return symmetric, transpose","परिभाषा calculate_transpose(मैट्रिक्स):
    #पंक्तियों और स्तंभों की संख्या प्राप्त करें
    एम = लंबाई(मैट्रिक्स)
    एन = लंबाई(मैट्रिक्स[0])

    #n पंक्तियों और m स्तंभों वाला एक नया मैट्रिक्स बनाएँ
    खिसकाना = [[0 के_लिए _ में रेंज(एम)] के_लिए _ में रेंज(एन)]

    #पंक्तियों को स्तंभों से बदलकर ट्रांसपोज़ की गणना करें
    के_लिए ई में रेंज(एम):
        के_लिए जे में रेंज(एन):
            खिसकाना[जे][ई] = मैट्रिक्स[ई][जे]

    #जाँच करें कि मैट्रिक्स सममित है या नहीं
    सममित = सत्य
    के_लिए ई में रेंज(एम):
        के_लिए जे में रेंज(एन):
            यदि मैट्रिक्स[ई][जे] != खिसकाना[ई][जे]:
                सममित = असत्य
                तोड़

    वापस सममित, खिसकाना"
"def count_vowels(string):
    vowels = {'a': 0, 'e': 0, 'i': 0, 'o': 0, 'u': 0}
    vowel_positions = {}

    for i, char in enumerate(string):
        if char.isalpha():
            char_lower = char.lower()
            if char_lower in vowels:
                vowels[char_lower] += 1
                if char_lower not in vowel_positions:
                    vowel_positions[char_lower] = []
                vowel_positions[char_lower].append(i)

    return vowel_positions if vowel_positions else {}

# Example usage:
print(count_vowels(""Hello, World!""))  # Output: {'e': [1], 'o': [4], 'o': [7]}
print(count_vowels(""This is a test""))  # Output: {'i': [2], 'i': [5], 'a': [8]}
print(count_vowels(""No vowels here""))  # Output: {}
print(count_vowels(""""))  # Output: {}","परिभाषा count_vowels(डोरी):
    स्वर = {'ए': 0, 'ई': 0, 'ई': 0, 'हे': 0, 'यू': 0}
    vowel_positions = {}

    के_लिए ई, चार में गणना(डोरी):
        यदि चार.अक्षर_है():
            char_lower = चार.छोटा()
            यदि char_lower में स्वर:
                स्वर[char_lower] += 1
                यदि char_lower ना में vowel_positions:
                    vowel_positions[char_lower] = []
                vowel_positions[char_lower].संलग्न(ई)

    वापस vowel_positions यदि vowel_positions वरना {}

#उदाहरण उपयोग:
प्रिंट(count_vowels(""नमस्ते, दुनिया!"")) #आउटपुट: {'e': [1], 'o': [4], 'o': [7]}
प्रिंट(count_vowels(""यह है ए परीक्षा"")) #आउटपुट: {'i': [2], 'i': [5], 'a': [8]}
प्रिंट(count_vowels(""नहीं स्वर यहाँ"")) #आउटपुट: {}
प्रिंट(count_vowels("""")) #आउटपुट: {}"
"def roman_numerals(string):
    # dictionary to map decimal numbers to Roman numerals
    roman_dict = {
        1: 'I',
        4: 'IV',
        5: 'V',
        9: 'IX',
        10: 'X',
        40: 'XL',
        50: 'L',
        90: 'XC',
        100: 'C',
        400: 'CD',
        500: 'D',
        900: 'CM',
        1000: 'M'
    }

    result = ''
    i = 0
    while i < len(string):
        if string[i].isdigit():
            # find the maximum decimal number that is less than or equal to the current number
            num = ''
            while i < len(string) and string[i].isdigit():
                num += string[i]
                i += 1
            num = int(num)

            # convert the decimal number to Roman numeral
            for decimal, roman in sorted(roman_dict.items(), reverse=True):
                if num >= decimal:
                    result += roman
                    num -= decimal

            # skip consecutive Roman numerals
            while i < len(string) and string[i].isalpha() and string[i].upper() in roman_dict.values():
                i += 1
        else:
            result += string[i]
            i += 1

    return result","परिभाषा roman_numerals(डोरी):
    #दशमलव संख्याओं को रोमन अंकों में मैप करने के लिए शब्दकोश
    roman_dict = {
        1: 'मैं',
        4: 'चतुर्थ',
        5: 'वी',
        9: 'नौवीं',
        10: 'एक्स',
        40: 'एक्स्ट्रा लार्ज',
        50: 'एल',
        90: 'एक्ससी',
        100: 'सी',
        400: 'सीडी',
        500: 'डी',
        900: 'सेमी',
        1000: 'एम'
    }

    परिणाम = ''
    ई = 0
    जबतक ई < लंबाई(डोरी):
        यदि डोरी[ई].अंक_है():
            #वह अधिकतम दशमलव संख्या ज्ञात करें जो वर्तमान संख्या से कम या उसके बराबर हो
            संख्या = ''
            जबतक ई < लंबाई(डोरी) और डोरी[ई].अंक_है():
                संख्या += डोरी[ई]
                ई += 1
            संख्या = अंक(संख्या)

            #दशमलव संख्या को रोमन अंक में बदलें
            के_लिए दशमलव, रोमन में क्रमबद्ध(roman_dict.सामान(), उलट=सत्य):
                यदि संख्या >= दशमलव:
                    परिणाम += रोमन
                    संख्या -= दशमलव

            #लगातार रोमन अंक छोड़ें
            जबतक ई < लंबाई(डोरी) और डोरी[ई].अक्षर_है() और डोरी[ई].बड़ा() में roman_dict.मान():
                ई += 1
        वरना:
            परिणाम += डोरी[ई]
            ई += 1

    वापस परिणाम"
"print(roman_numerals('abc 123 def'))  # Output: abc CXXIII def
print(roman_numerals('I love 2 code in Python'))  # Output: I love II code in Python
print(roman_numerals('Roman numerals: 1, 2, 3, 4, 5'))  # Output: Roman numerals: I, II, III, IV, V
print(roman_numerals('Testing 1234567890'))  # Output: Testing MCCCLXIX","प्रिंट(roman_numerals('एबीसी 123 परिभाषा')) #आउटपुट: abc CXXIII def
प्रिंट(roman_numerals('मैं प्यार 2 कोड में पायथन')) #आउटपुट: मुझे पायथन में II कोड पसंद है
प्रिंट(roman_numerals('रोमन अंकों: 1, 2, 3, 4, 5')) #आउटपुट: रोमन अंक: I, II, III, IV, V
प्रिंट(roman_numerals('परीक्षण 1234567890')) #आउटपुट: MCCCLXIX का परीक्षण"
"def get_long_words(string):
    # Remove leading and trailing spaces
    string = string.strip()
    
    # Convert the string to lowercase
    string = string.lower()
    
    # Split the string into words
    words = string.split()
    
    # Initialize a set to store words with duplicate characters
    duplicates = set()
    
    # Initialize a list to store valid words
    result = []
    
    # Iterate through each word
    for word in words:
        # Check if the word has more than 7 characters
        if len(word) > 7:
            # Check if the word contains duplicate characters
            if len(set(word)) == len(word):
                # Add the word to the result list
                result.append(word)
            else:
                # Add the word to the duplicates set
                duplicates.add(word)
    
    return result","परिभाषा get_long_words(डोरी):
    #आरंभिक और अंतिम रिक्त स्थान हटाएं
    डोरी = डोरी.उघाड़()

    #स्ट्रिंग को लोअरकेस में बदलें
    डोरी = डोरी.छोटा()

    #स्ट्रिंग को शब्दों में विभाजित करें
    शब्द = डोरी.बाँट()

    #डुप्लिकेट वर्णों वाले शब्दों को संग्रहीत करने के लिए एक सेट आरंभ करें
    डुप्लिकेट = सेट()

    #मान्य शब्दों को संग्रहीत करने के लिए सूची आरंभ करें
    परिणाम = []

    #प्रत्येक शब्द को दोहराएँ
    के_लिए शब्द में शब्द:
        #जाँचें कि शब्द में 7 से अधिक अक्षर हैं या नहीं
        यदि लंबाई(शब्द) > 7:
            #जाँचें कि क्या शब्द में डुप्लिकेट अक्षर हैं
            यदि लंबाई(सेट(शब्द)) == लंबाई(शब्द):
                #शब्द को परिणाम सूची में जोड़ें
                परिणाम.संलग्न(शब्द)
            वरना:
                #शब्द को डुप्लिकेट सेट में जोड़ें
                डुप्लिकेट.योग(शब्द)

    वापस परिणाम"
"print(get_long_words(""Hello, world!""))
# Output: ['world']

print(get_long_words(""   Hello   ""))
# Output: ['hello']

print(get_long_words(""This is a test sentence with words that have more than 7 characters.""))
# Output: ['sentence', 'characters']","प्रिंट(get_long_words(""नमस्ते, दुनिया!""))
#आउटपुट: ['world']

प्रिंट(get_long_words(""   नमस्ते   ""))
#आउटपुट: ['हैलो']

प्रिंट(get_long_words(""यह है ए परीक्षा वाक्य साथ शब्द वह पास होना अधिक बजाय 7 वर्ण.""))
#आउटपुट: ['वाक्य', 'अक्षर']"
"def is_prime(num):
    if num <= 1:
        return False
    for i in range(2, int(num**0.5) + 1):
        if num % i == 0:
            return False
    return True

def sum_of_unique_primes(arr):
    prime_sum = 0
    primes_seen = set()

    for num in arr:
        if num in primes_seen:
            continue

        if is_prime(num):
            prime_sum += num
            primes_seen.add(num)

    return prime_sum

arr = [3, 5, 8, 10, 4, 13, 17, 8, 10, 13, 4]
print(sum_of_unique_primes(arr))","परिभाषा is_prime(संख्या):
    यदि संख्या <= 1:
        वापस असत्य
    के_लिए ई में रेंज(2, अंक(संख्या**0.5) + 1):
        यदि संख्या % ई == 0:
            वापस असत्य
    वापस सत्य

परिभाषा sum_of_unique_primes(आगमन):
    prime_sum = 0
    primes_seen = सेट()

    के_लिए संख्या में आगमन:
        यदि संख्या में primes_seen:
            जारी

        यदि is_prime(संख्या):
            prime_sum += संख्या
            primes_seen.योग(संख्या)

    वापस prime_sum

आगमन = [3, 5, 8, 10, 4, 13, 17, 8, 10, 13, 4]
प्रिंट(sum_of_unique_primes(आगमन))"
"def sum_even_numbers_iterative(lst):
    total = 0
    stack = [lst]

    while stack:
        current = stack.pop()
        if isinstance(current, list):
            stack.extend(current)
        elif isinstance(current, int) and current % 2 == 0:
            total += current

    return total


def sum_even_numbers_recursive(lst):
    total = 0

    for item in lst:
        if isinstance(item, list):
            total += sum_even_numbers_recursive(item)
        elif isinstance(item, int) and item % 2 == 0:
            total += item

    return total


# Example usage
lst = [1, 2, 3, 4, [5, 6, [7, 8], 9], 10]
print(sum_even_numbers_iterative(lst))  # Output: 30
print(sum_even_numbers_recursive(lst))  # Output: 30","परिभाषा sum_even_numbers_iterative(प्रथम):
    कुल = 0
    ढेर = [प्रथम]

    जबतक ढेर:
        मौजूदा = ढेर.पॉप()
        यदि उदाहरण_है(मौजूदा, सूची):
            ढेर.बढ़ा(मौजूदा)
        वरना_यदि उदाहरण_है(मौजूदा, अंक) और मौजूदा % 2 == 0:
            कुल += मौजूदा

    वापस कुल


परिभाषा sum_even_numbers_recursive(प्रथम):
    कुल = 0

    के_लिए वस्तु में प्रथम:
        यदि उदाहरण_है(वस्तु, सूची):
            कुल += sum_even_numbers_recursive(वस्तु)
        वरना_यदि उदाहरण_है(वस्तु, अंक) और वस्तु % 2 == 0:
            कुल += वस्तु

    वापस कुल


#उपयोग का उदाहरण
प्रथम = [1, 2, 3, 4, [5, 6, [7, 8], 9], 10]
प्रिंट(sum_even_numbers_iterative(प्रथम)) #आउटपुट: 30
प्रिंट(sum_even_numbers_recursive(प्रथम)) #आउटपुट: 30"
"def count_duplicates(lst):
    # Create an empty dictionary to store the count of each element
    count_dict = {}
    # Create an empty list to store the unique elements with their counts
    unique_list = []

    # Iterate through the input list
    for num in lst:
        # Check if the element is already in the dictionary
        if num in count_dict:
            # If it is, increment its count by 1
            count_dict[num] += 1
        else:
            # If it is not, add it to the dictionary with a count of 1
            count_dict[num] = 1

    # Iterate through the input list again
    for num in lst:
        # Check if the count of the element is greater than 0
        if count_dict[num] > 0:
            # If it is, add the element and its count as a tuple to the unique list
            unique_list.append((num, count_dict[num]))
            # Set the count of the element to 0 to mark it as visited
            count_dict[num] = 0

    # Return the unique list
    return unique_list","परिभाषा count_duplicates(प्रथम):
    #प्रत्येक तत्व की गिनती संग्रहीत करने के लिए एक खाली शब्दकोश बनाएं
    count_dict = {}
    #अद्वितीय तत्वों को उनकी संख्या के साथ संग्रहीत करने के लिए एक खाली सूची बनाएं
    unique_list = []

    #इनपुट सूची के माध्यम से पुनरावृति करें
    के_लिए संख्या में प्रथम:
        #जाँचें कि तत्व पहले से ही शब्दकोश में है या नहीं
        यदि संख्या में count_dict:
            #यदि ऐसा है, तो इसकी गिनती 1 से बढ़ाएँ
            count_dict[संख्या] += 1
        वरना:
            #यदि ऐसा नहीं है, तो इसे 1 की गिनती के साथ शब्दकोश में जोड़ें
            count_dict[संख्या] = 1

    #इनपुट सूची को फिर से दोहराएँ
    के_लिए संख्या में प्रथम:
        #जाँचें कि क्या तत्व की संख्या 0 से अधिक है
        यदि count_dict[संख्या] > 0:
            #यदि ऐसा है, तो तत्व और उसकी गिनती को टपल के रूप में अद्वितीय सूची में जोड़ें
            unique_list.संलग्न((संख्या, count_dict[संख्या]))
            #तत्व को विज़िट किया गया के रूप में चिह्नित करने के लिए उसकी गिनती 0 पर सेट करें
            count_dict[संख्या] = 0

    #अद्वितीय सूची लौटाएँ
    वापस unique_list"
"lst = [2, 3, 2, 4, 5, 5, 6]
result = count_duplicates(lst)
print(result)","प्रथम = [2, 3, 2, 4, 5, 5, 6]
परिणाम = count_duplicates(प्रथम)
प्रिंट(परिणाम)"
"import math

def largest_prime_factor(n):
    # Divide by 2 until it is no longer divisible
    while n % 2 == 0:
        n //= 2

    # Check odd numbers up to sqrt(n)
    for i in range(3, int(math.sqrt(n)) + 1, 2):
        while n % i == 0:
            n //= i

    # If n is still greater than 2, it is a prime factor
    if n > 2:
        return n
    else:
        return None","आयात गणित

परिभाषा largest_prime_factor(एन):
    #2 से तब तक विभाजित करें जब तक कि यह विभाज्य न रह जाए
    जबतक एन % 2 == 0:
        एन //= 2

    #sqrt(n) तक विषम संख्याओं की जाँच करें
    के_लिए ई में रेंज(3, अंक(गणित.एसक्यूआरटी(एन)) + 1, 2):
        जबतक एन % ई == 0:
            एन //= ई

    #यदि n अभी भी 2 से अधिक है, तो यह एक अभाज्य गुणनखंड है
    यदि एन > 2:
        वापस एन
    वरना:
        वापस कोई नहीं"
"n = 1001
while True:
    result = largest_prime_factor(n)
    if result is not None and result > 1000:
        break
    n += 1

print(result)","एन = 1001
जबतक सत्य:
    परिणाम = largest_prime_factor(एन)
    यदि परिणाम है ना कोई नहीं और परिणाम > 1000:
        तोड़
    एन += 1

प्रिंट(परिणाम)"
"class NotPrimeError(Exception):
    pass

def check_product(a, b):
    # Check if a and b are positive integers
    if not isinstance(a, int) or not isinstance(b, int) or a <= 0 or b <= 0:
        raise ValueError(""Both parameters must be positive integers"")
    
    # Check if a and b are within the specified range
    if a < 1 or a > 1000 or b < 1 or b > 1000:
        raise ValueError(""Both parameters must be within the range of 1 to 1000 (inclusive)"")
    
    # Calculate the product
    product = a * b
    
    # Check if the product is a prime number
    if not is_prime(product):
        raise NotPrimeError(""The product is not a prime number"")
    
    return product

def is_prime(n):
    if n <= 1:
        return False
    if n <= 3:
        return True
    if n % 2 == 0 or n % 3 == 0:
        return False
    i = 5
    while i * i <= n:
        if n % i == 0 or n % (i + 2) == 0:
            return False
        i += 6
    return True","वर्ग नॉटप्राइमएरर(अपवाद):
    जाने_दो

परिभाषा check_product(ए, बी):
    #जाँच करें कि क्या a और b धनात्मक पूर्णांक हैं
    यदि ना उदाहरण_है(ए, अंक) या ना उदाहरण_है(बी, अंक) या ए <= 0 या बी <= 0:
        उठाओ मान_त्रुटि(""दोनों पैरामीटर अवश्य होना सकारात्मक पूर्णांकों"")

    #जाँचें कि क्या a और b निर्दिष्ट सीमा के भीतर हैं
    यदि ए < 1 या ए > 1000 या बी < 1 या बी > 1000:
        उठाओ मान_त्रुटि(""दोनों पैरामीटर अवश्य होना अंदर  रेंज का 1 को 1000 (सहित)"")

    #गुणनफल की गणना करें
    उत्पाद = ए * बी

    #जाँचें कि गुणनफल अभाज्य संख्या है या नहीं
    यदि ना is_prime(उत्पाद):
        उठाओ नॉटप्राइमएरर("" उत्पाद है ना ए मुख्य संख्या"")

    वापस उत्पाद

परिभाषा is_prime(एन):
    यदि एन <= 1:
        वापस असत्य
    यदि एन <= 3:
        वापस सत्य
    यदि एन % 2 == 0 या एन % 3 == 0:
        वापस असत्य
    ई = 5
    जबतक ई * ई <= एन:
        यदि एन % ई == 0 या एन % (ई + 2) == 0:
            वापस असत्य
        ई += 6
    वापस सत्य"
"def remove_vowels(string):
    vowels = ['a', 'e', 'i', 'o', 'u']
    for vowel in vowels:
        string = string.replace(vowel, """")
    
    words = string.split()
    new_string = """"
    for word in words:
        if word[0].lower() not in vowels:  # case-insensitive check
            new_string += word + "" ""
    
    sorted_words = sorted(new_string.split(), key=lambda x: (-len(x), x.lower()))
    return "" "".join(sorted_words)

string = ""hello world, how are you?""
result = remove_vowels(string)
print(result)","परिभाषा remove_vowels(डोरी):
    स्वर = ['ए', 'ई', 'ई', 'हे', 'यू']
    के_लिए स्वर में स्वर:
        डोरी = डोरी.बदल(स्वर, """")

    शब्द = डोरी.बाँट()
    new_string = """"
    के_लिए शब्द में शब्द:
        यदि शब्द[0].छोटा() ना में स्वर: #केस-असंवेदनशील जाँच
            new_string += शब्द + "" ""

    sorted_words = क्रमबद्ध(new_string.बाँट(), चाबी=लैम्ब्डा एक्स: (-लंबाई(एक्स), एक्स.छोटा()))
    वापस "" "".जोड़(sorted_words)

डोरी = ""नमस्ते दुनिया, कैसे हैं आप?""
परिणाम = remove_vowels(डोरी)
प्रिंट(परिणाम)"
"def find_max(lst):
    # Base case: if the list has only one element, return it as the maximum
    if len(lst) == 1:
        return lst[0]
    
    # Recursive case: divide the list into two halves and recursively find the maximum in each half
    mid = len(lst) // 2
    max_left = find_max(lst[:mid])
    max_right = find_max(lst[mid:])
    
    # Return the maximum of the two halves
    return max(max_left, max_right)","परिभाषा find_max(प्रथम):
    #आधार स्थिति: यदि सूची में केवल एक तत्व है, तो उसे अधिकतम के रूप में लौटाएं
    यदि लंबाई(प्रथम) == 1:
        वापस प्रथम[0]

    #पुनरावर्ती मामला: सूची को दो हिस्सों में विभाजित करें और प्रत्येक आधे में अधिकतम संख्या पुनरावर्ती रूप से ज्ञात करें
    मध्य = लंबाई(प्रथम) // 2
    max_left = find_max(प्रथम[:मध्य])
    max_right = find_max(प्रथम[मध्य:])

    #दोनों हिस्सों में से अधिकतम लौटाएँ
    वापस अधिकतम(max_left, max_right)"
"def harmonic_mean(numbers):
    if len(numbers) < 3:
        return ""Input list should have at least 3 numbers.""

    for num in numbers:
        if num < 0:
            return ""Input list contains negative numbers.""

    if len(set(numbers)) != len(numbers):
        return ""Input list contains duplicate numbers.""

    try:
        harmonic_mean = len(numbers) / sum([1/num for num in numbers])
    except ZeroDivisionError:
        return ""Input list contains zeros. Division by zero is not allowed.""

    return harmonic_mean","परिभाषा harmonic_mean(नंबर):
    यदि लंबाई(नंबर) < 3:
        वापस ""इनपुट सूची चाहिए पास होना पर कम से कम 3 नंबर.""

    के_लिए संख्या में नंबर:
        यदि संख्या < 0:
            वापस ""इनपुट सूची रोकना नकारात्मक नंबर.""

    यदि लंबाई(सेट(नंबर)) != लंबाई(नंबर):
        वापस ""इनपुट सूची रोकना डुप्लिकेट नंबर.""

    प्रयत्न:
        harmonic_mean = लंबाई(नंबर) / योग([1/संख्या के_लिए संख्या में नंबर])
    सिवाय शून्य_भाग_त्रुटि:
        वापस ""इनपुट सूची रोकना शून्य. विभाजन द्वारा शून्य है ना अनुमत.""

    वापस harmonic_mean"
"def harmonic_mean_error(numbers):
    if len(numbers) < 3:
        return ""Input list should have at least 3 numbers.""

    for num in numbers:
        if num < 0:
            return ""Input list contains negative numbers.""

    if len(set(numbers)) != len(numbers):
        return ""Input list contains duplicate numbers.""

    try:
        harmonic_mean_error = len(numbers) / sum(numbers)
    except ZeroDivisionError:
        return ""Input list contains zeros. Division by zero is not allowed.""

    return harmonic_mean_error","परिभाषा harmonic_mean_error(नंबर):
    यदि लंबाई(नंबर) < 3:
        वापस ""इनपुट सूची चाहिए पास होना पर कम से कम 3 नंबर.""

    के_लिए संख्या में नंबर:
        यदि संख्या < 0:
            वापस ""इनपुट सूची रोकना नकारात्मक नंबर.""

    यदि लंबाई(सेट(नंबर)) != लंबाई(नंबर):
        वापस ""इनपुट सूची रोकना डुप्लिकेट नंबर.""

    प्रयत्न:
        harmonic_mean_error = लंबाई(नंबर) / योग(नंबर)
    सिवाय शून्य_भाग_त्रुटि:
        वापस ""इनपुट सूची रोकना शून्य. विभाजन द्वारा शून्य है ना अनुमत.""

    वापस harmonic_mean_error"
"import random

def initialize_matrix(matrix, row, col):
    if row >= len(matrix) or col >= len(matrix[0]):
        return
    
    matrix[row][col] = random.randint(0, 1)
    
    if col + 1 < len(matrix[0]):
        initialize_matrix(matrix, row, col + 1)
    else:
        initialize_matrix(matrix, row + 1, 0)","आयात यादृच्छिक

परिभाषा initialize_matrix(मैट्रिक्स, पंक्ति, कर्नल):
    यदि पंक्ति >= लंबाई(मैट्रिक्स) या कर्नल >= लंबाई(मैट्रिक्स[0]):
        वापस

    मैट्रिक्स[पंक्ति][कर्नल] = यादृच्छिक.रैंडिंट(0, 1)

    यदि कर्नल + 1 < लंबाई(मैट्रिक्स[0]):
        initialize_matrix(मैट्रिक्स, पंक्ति, कर्नल + 1)
    वरना:
        initialize_matrix(मैट्रिक्स, पंक्ति + 1, 0)"
"def is_anagram(str1, str2):
    # Trim whitespace and convert to lowercase
    str1 = str1.strip().lower()
    str2 = str2.strip().lower()

    # Check if strings are empty or have length less than 2
    if len(str1) < 2 or len(str2) < 2:
        return False

    # Create frequency dictionaries for characters in both strings
    freq1 = {}
    freq2 = {}

    for char in str1:
        freq1[char] = freq1.get(char, 0) + 1

    for char in str2:
        freq2[char] = freq2.get(char, 0) + 1

    # Compare the frequency dictionaries
    return freq1 == freq2


# Example usage
string1 = ""Listen""
string2 = ""Silent""

if is_anagram(string1, string2):
    print(f""{string1} and {string2} are anagrams."")
else:
    print(f""{string1} and {string2} are not anagrams."")","परिभाषा is_anagram(स्ट्रिंग1, स्ट्रिंग2):
    #रिक्त स्थान को काटें और लोअरकेस में बदलें
    स्ट्रिंग1 = स्ट्रिंग1.उघाड़().छोटा()
    स्ट्रिंग2 = स्ट्रिंग2.उघाड़().छोटा()

    #जाँचें कि क्या स्ट्रिंग्स रिक्त हैं या उनकी लंबाई 2 से कम है
    यदि लंबाई(स्ट्रिंग1) < 2 या लंबाई(स्ट्रिंग2) < 2:
        वापस असत्य

    #दोनों स्ट्रिंग्स में वर्णों के लिए आवृत्ति शब्दकोश बनाएँ
    फ्रीक1 = {}
    फ्रीक2 = {}

    के_लिए चार में स्ट्रिंग1:
        फ्रीक1[चार] = फ्रीक1.पाना(चार, 0) + 1

    के_लिए चार में स्ट्रिंग2:
        फ्रीक2[चार] = फ्रीक2.पाना(चार, 0) + 1

    #आवृत्ति शब्दकोशों की तुलना करें
    वापस फ्रीक1 == फ्रीक2


#उपयोग का उदाहरण
डोरी1 = ""सुनना""
डोरी2 = ""चुपचाप""

यदि is_anagram(डोरी1, डोरी2):
    प्रिंट(एफ""{डोरी1} और {डोरी2} हैं अनाग्रामज़."")
वरना:
    प्रिंट(एफ""{डोरी1} और {डोरी2} हैं ना अनाग्रामज़."")"
"def find_prime_factors(num):
    factors = []
    divisor = 2
    while divisor <= num:
        if num % divisor == 0:
            factors.append(divisor)
            num = num / divisor
        else:
            divisor += 1
    return factors

def main():
    num = int(input(""Enter a number: ""))
    prime_factors = find_prime_factors(num)
    if prime_factors:
        print(""Prime factors:"", prime_factors)
    else:
        print(""Number is prime"")

if __name__ == '__main__':
    main()","परिभाषा find_prime_factors(संख्या):
    कारकों = []
    विभाजक = 2
    जबतक विभाजक <= संख्या:
        यदि संख्या % विभाजक == 0:
            कारकों.संलग्न(विभाजक)
            संख्या = संख्या / विभाजक
        वरना:
            विभाजक += 1
    वापस कारकों

परिभाषा मुख्य():
    संख्या = अंक(इनपुट(""प्रवेश करना ए संख्या: ""))
    prime_factors = find_prime_factors(संख्या)
    यदि prime_factors:
        प्रिंट(""मुख्य कारकों:"", prime_factors)
    वरना:
        प्रिंट(""संख्या है मुख्य"")

यदि __name__ == '__main__':
    मुख्य()"
"def is_prime(n):
    if n <= 1:
        return False
    for i in range(2, int(n ** 0.5) + 1):
        if n % i == 0:
            return False
    return True

prime_numbers = []
for num in range(1, 10001):
    if is_prime(num):
        prime_numbers.append(num)

prime_sum = sum(prime_numbers)
prime_average = prime_sum / len(prime_numbers)
prime_count = len(prime_numbers)

print(""Prime Numbers:"", prime_numbers)
print(""Sum of Prime Numbers:"", prime_sum)
print(""Average of Prime Numbers:"", prime_average)
print(""Number of Prime Numbers Found:"", prime_count)","परिभाषा is_prime(एन):
    यदि एन <= 1:
        वापस असत्य
    के_लिए ई में रेंज(2, अंक(एन ** 0.5) + 1):
        यदि एन % ई == 0:
            वापस असत्य
    वापस सत्य

prime_numbers = []
के_लिए संख्या में रेंज(1, 10001):
    यदि is_prime(संख्या):
        prime_numbers.संलग्न(संख्या)

prime_sum = योग(prime_numbers)
prime_average = prime_sum / लंबाई(prime_numbers)
prime_count = लंबाई(prime_numbers)

प्रिंट(""मुख्य नंबर:"", prime_numbers)
प्रिंट(""जोड़ का मुख्य नंबर:"", prime_sum)
प्रिंट(""औसत का मुख्य नंबर:"", prime_average)
प्रिंट(""संख्या का मुख्य नंबर मिला:"", prime_count)"
